millis, Pressure, Altitude X, Y, Z, Longatude, Latitude, Elevator, L Aielron, R Aileron, Rudder, Desired Roll
3324,99337.83,-763.64,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3332,99336.33,-763.70,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3342,99339.39,-763.70,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3352,99339.39,-763.70,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3363,99339.39,-763.70,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3373,99338.55,-763.67,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3381,99338.55,-763.67,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3393,99338.55,-763.67,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3403,99339.54,-763.73,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3413,99340.31,-763.73,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3424,99340.31,-763.73,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3431,99340.31,-763.73,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3441,99339.89,-763.72,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3452,99339.89,-763.72,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3463,99339.89,-763.72,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3474,99339.89,-763.60,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3483,99336.70,-763.60,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3493,99336.70,-763.60,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3503,99336.70,-763.60,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3514,99338.48,-763.67,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3524,99338.48,-763.67,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3532,99338.48,-763.67,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3544,99338.48,-763.67,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3554,99339.67,-763.71,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3564,99339.67,-763.71,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3574,99339.67,-763.71,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3583,99339.89,-763.72,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3594,99339.89,-763.72,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3604,99339.89,-763.72,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3615,99339.89,-763.72,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3625,99338.64,-763.67,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3633,99338.64,-763.67,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3644,99338.64,-763.67,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3654,99340.77,-763.75,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3664,99340.77,-763.75,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3674,99340.77,-763.75,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3684,99340.77,-763.75,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3695,99339.70,-763.71,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3704,99339.70,-763.71,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3715,99339.70,-763.71,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3725,99339.72,-763.71,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3734,99339.72,-763.71,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3744,99339.72,-763.71,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3754,99339.72,-763.71,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3765,99339.56,-763.71,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3775,99339.56,-763.71,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3785,99339.56,-763.71,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3795,99342.22,-763.86,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3805,99343.77,-763.86,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3815,99343.77,-763.86,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3825,99343.77,-763.86,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3834,99340.77,-763.75,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3845,99340.77,-763.75,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3855,99340.77,-763.75,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
